,image,xmin,ymin,xmax,ymax,label,confidence
5709,2021-05-24_0718_Fixed.jpg,322,388,424,615,2,0.980490983
5710,2021-05-24_0719_Fixed.jpg,319,348,460,601,4,0.674085021
5711,2021-05-24_0719_Fixed.jpg,312,351,441,605,2,0.307795733
5712,2021-05-24_0720_Fixed.jpg,321,386,426,616,2,0.953116298
5713,2021-05-24_0724_Fixed.jpg,485,397,613,616,2,0.959992528
5714,2021-05-24_0725_Fixed.jpg,325,373,458,609,2,0.955129743
5715,2021-05-24_0729_Fixed.jpg,74,330,288,517,2,0.996192396
5716,2021-05-24_0730_Fixed.jpg,536,323,657,447,4,0.539809942
5717,2021-05-24_0730_Fixed.jpg,555,324,657,442,2,0.798291087
5718,2021-05-24_0731_Fixed.jpg,543,345,647,438,4,0.889748991
5719,2021-05-24_0731_Fixed.jpg,555,342,650,440,2,0.570474625
5720,2021-05-24_0731_Fixed.jpg,328,359,458,611,2,0.937990725
5721,2021-05-24_0732_Fixed.jpg,141,385,385,616,0,0.985746562
5722,2021-05-24_0733_Fixed.jpg,359,404,511,605,2,0.475304902
5723,2021-05-24_0734_Fixed.jpg,365,357,510,607,4,0.624561787
5724,2021-05-24_0734_Fixed.jpg,369,355,523,610,2,0.536608934
5725,2021-05-24_0734_Fixed.jpg,146,317,274,494,2,0.875652015
5726,2021-05-24_0735_Fixed.jpg,599,360,782,493,4,0.342075169
5727,2021-05-24_0735_Fixed.jpg,617,355,786,487,2,0.414947808
5728,2021-05-24_0735_Fixed.jpg,60,345,268,616,2,0.972781181
5729,2021-05-24_0736_Fixed.jpg,594,356,789,493,4,0.510808468
5730,2021-05-24_0736_Fixed.jpg,613,355,792,487,2,0.259459555
5731,2021-05-24_0740_Fixed.jpg,467,371,682,616,2,0.611232579
5732,2021-05-24_0742_Fixed.jpg,165,343,355,616,4,0.730809093
5733,2021-05-24_0743_Fixed.jpg,161,318,368,603,4,0.542461276
5734,2021-05-24_0743_Fixed.jpg,155,329,375,616,2,0.663271546
5735,2021-05-24_0751_Fixed.jpg,497,391,681,616,4,0.278364807
5736,2021-05-24_0751_Fixed.jpg,496,396,662,606,2,0.595347285
5737,2021-05-24_0755_Fixed.jpg,255,326,402,596,4,0.350667298
5738,2021-05-24_0756_Fixed.jpg,555,357,813,572,4,0.727889061
5739,2021-05-24_0756_Fixed.jpg,231,364,376,616,4,0.934398711
5740,2021-05-24_0756_Fixed.jpg,577,352,816,611,2,0.739594698
5741,2021-05-24_0757_Fixed.jpg,81,342,323,616,2,0.930229187
5742,2021-05-24_0758_Fixed.jpg,570,309,660,446,4,0.737735152
5743,2021-05-24_0758_Fixed.jpg,47,351,299,493,2,0.991064966
5744,2021-05-24_0758_Fixed.jpg,563,309,671,454,1,0.433309019
5745,2021-05-24_0758_Fixed.jpg,642,350,821,526,0,0.894797266
5746,2021-05-24_0759_Fixed.jpg,321,360,461,598,4,0.728369117
5747,2021-05-24_0759_Fixed.jpg,321,360,461,598,2,0.301174968
5748,2021-05-24_0801_Fixed.jpg,316,330,645,582,4,0.561445713
5749,2021-05-24_0801_Fixed.jpg,314,330,659,610,2,0.39284575
5750,2021-05-24_0807_Fixed.jpg,294,324,369,437,4,0.55687958
5751,2021-05-24_0808_Fixed.jpg,213,336,357,453,4,0.474562854
5752,2021-05-24_0808_Fixed.jpg,213,336,357,453,2,0.405654281
5753,2021-05-24_0810_Fixed.jpg,94,290,301,441,2,0.651945949
5754,2021-05-24_0854_Fixed.jpg,646,323,718,446,1,0.268152714
5755,2021-05-24_0856_Fixed.jpg,629,336,742,456,0,0.801265597
5756,2021-05-24_0956_Fixed.jpg,97,362,306,616,2,0.877088904
5757,2021-05-24_1212_Fixed.jpg,681,352,821,616,4,0.527725637
5758,2021-05-24_1212_Fixed.jpg,703,343,819,616,2,0.4797813
5759,2021-05-24_1230_Fixed.jpg,581,322,781,465,4,0.58984673
5760,2021-05-24_1300_Fixed.jpg,747,375,820,616,3,0.903877258
5761,2021-05-24_1329_Fixed.jpg,674,383,812,616,3,0.556163669
5762,2021-05-24_1553_Fixed.jpg,602,357,807,562,2,0.995781362
5763,2021-05-24_1554_Fixed.jpg,621,347,818,591,2,0.95916146
5764,2021-05-24_1554_Fixed.jpg,43,340,268,600,2,0.963947654
5765,2021-05-24_1555_Fixed.jpg,23,389,313,561,2,0.997697413
5766,2021-05-24_1556_Fixed.jpg,62,323,281,597,2,0.997291505
5767,2021-05-24_1601_Fixed.jpg,112,337,275,521,2,0.767642379
5768,2021-05-24_1604_Fixed.jpg,57,355,300,606,2,0.997528613
5769,2021-05-24_1618_Fixed.jpg,633,330,807,505,2,0.878811181
5770,2021-05-24_1619_Fixed.jpg,635,331,807,505,2,0.949050665
5771,2021-05-24_1621_Fixed.jpg,260,322,343,448,2,0.883589625
5772,2021-05-24_1622_Fixed.jpg,207,333,308,448,2,0.987888575
5773,2021-05-24_1622_Fixed.jpg,496,389,737,616,2,0.993820846
5774,2021-05-24_1623_Fixed.jpg,523,333,698,613,2,0.774588048
5775,2021-05-24_1645_Fixed.jpg,264,368,410,616,2,0.963604927
5776,2021-05-24_1647_Fixed.jpg,668,332,821,616,2,0.965283513
5777,2021-05-24_1648_Fixed.jpg,8,381,311,582,2,0.997813523
5778,2021-05-24_1649_Fixed.jpg,528,331,588,426,2,0.723746657
5779,2021-05-24_1649_Fixed.jpg,624,352,800,485,2,0.926216125
5780,2021-05-24_1649_Fixed.jpg,21,380,312,587,2,0.996747136
5781,2021-05-24_1653_Fixed.jpg,651,308,821,610,2,0.89191556
5782,2021-05-24_1654_Fixed.jpg,81,322,256,616,2,0.804072022
5783,2021-05-24_1654_Fixed.jpg,570,337,681,446,2,0.990767956
5784,2021-05-24_1655_Fixed.jpg,87,300,256,616,2,0.645094693
5785,2021-05-24_1657_Fixed.jpg,526,331,745,616,2,0.941674769
5786,2021-05-24_1658_Fixed.jpg,560,351,733,612,2,0.636629462
5787,2021-05-24_1708_Fixed.jpg,69,373,316,616,2,0.995200872
5788,2021-05-24_1709_Fixed.jpg,235,353,371,616,2,0.954134464
5789,2021-05-24_1712_Fixed.jpg,523,346,699,611,2,0.664530694
5790,2021-05-24_1713_Fixed.jpg,487,384,747,615,2,0.998543799
5791,2021-05-24_1714_Fixed.jpg,644,330,817,524,2,0.82544452
5792,2021-05-24_1718_Fixed.jpg,596,371,807,593,2,0.976581454
5793,2021-05-24_1719_Fixed.jpg,594,360,810,607,2,0.974823475
5794,2021-05-24_1720_Fixed.jpg,94,355,295,481,2,0.848003983
5795,2021-05-24_1721_Fixed.jpg,44,374,306,604,2,0.981433272
5796,2021-05-24_1723_Fixed.jpg,558,340,733,614,2,0.75201267
5797,2021-05-24_1727_Fixed.jpg,46,340,284,606,2,0.994763076
5798,2021-05-24_1728_Fixed.jpg,57,334,289,612,2,0.993590534
5799,2021-05-24_1730_Fixed.jpg,465,363,592,616,2,0.990128696
5800,2021-05-24_1734_Fixed.jpg,138,389,383,616,2,0.993626773
5801,2021-05-24_1735_Fixed.jpg,140,380,384,616,2,0.994271934
5802,2021-05-24_1736_Fixed.jpg,117,326,302,496,2,0.972454011
5803,2021-05-24_1738_Fixed.jpg,31,367,308,591,2,0.997287929
5804,2021-05-24_1740_Fixed.jpg,627,332,817,607,2,0.776897371
5805,2021-05-24_1741_Fixed.jpg,598,373,813,544,0,0.998013794
5806,2021-05-24_1742_Fixed.jpg,73,363,295,616,2,0.989521503
5807,2021-05-24_1743_Fixed.jpg,60,367,302,616,2,0.993935585
5808,2021-05-24_1743_Fixed.jpg,596,352,811,597,2,0.994801581
5809,2021-05-24_1751_Fixed.jpg,100,357,291,491,2,0.968671501
5810,2021-05-24_1751_Fixed.jpg,592,377,816,564,2,0.996528924
5811,2021-05-24_1753_Fixed.jpg,94,360,294,491,2,0.932997048
5812,2021-05-24_1759_Fixed.jpg,599,381,810,586,2,0.996748745
5813,2021-05-24_1800_Fixed.jpg,42,374,303,537,2,0.99597162
5814,2021-05-24_1801_Fixed.jpg,304,381,431,616,2,0.973444462
5815,2021-05-24_1801_Fixed.jpg,51,373,296,543,2,0.993876815
5816,2021-05-24_1802_Fixed.jpg,346,389,498,616,2,0.880739152
5817,2021-05-24_1802_Fixed.jpg,558,346,674,442,2,0.982763112
5818,2021-05-24_1803_Fixed.jpg,342,356,555,616,2,0.795715392
5819,2021-05-24_1805_Fixed.jpg,611,331,820,616,2,0.737360775
5820,2021-05-24_1807_Fixed.jpg,625,351,807,485,2,0.972385347
5821,2021-05-24_1807_Fixed.jpg,12,389,309,565,2,0.998254776
5822,2021-05-24_1809_Fixed.jpg,600,379,814,539,0,0.998109877
5823,2021-05-24_1813_Fixed.jpg,74,321,259,534,2,0.855837345
5824,2021-05-24_1814_Fixed.jpg,75,319,270,541,2,0.969846129
5825,2021-05-24_1818_Fixed.jpg,292,318,365,436,2,0.970636666
5826,2021-05-24_1819_Fixed.jpg,511,376,786,616,2,0.998743236
5827,2021-05-24_1820_Fixed.jpg,548,334,571,423,2,0.253837079
5828,2021-05-24_1820_Fixed.jpg,189,379,392,616,2,0.905736029
5829,2021-05-24_1820_Fixed.jpg,548,334,571,423,0,0.288372725
5830,2021-05-24_1821_Fixed.jpg,83,333,283,612,2,0.81380558
5831,2021-05-24_1822_Fixed.jpg,650,305,716,418,1,0.648484349
5832,2021-05-24_1822_Fixed.jpg,61,350,306,475,0,0.946846485
5833,2021-05-24_1823_Fixed.jpg,652,306,718,420,1,0.713665366
5834,2021-05-24_1826_Fixed.jpg,45,381,304,572,2,0.990725994
5835,2021-05-24_1827_Fixed.jpg,270,366,404,616,2,0.973176599
5836,2021-05-24_1828_Fixed.jpg,238,339,428,605,2,0.795844495
5837,2021-05-24_1829_Fixed.jpg,171,327,351,616,2,0.532601893
5838,2021-05-24_1832_Fixed.jpg,173,348,343,449,2,0.959395945
5839,2021-05-24_1840_Fixed.jpg,626,328,808,491,2,0.973156035
5840,2021-05-24_1841_Fixed.jpg,438,359,598,607,2,0.965452194
5841,2021-05-24_1841_Fixed.jpg,617,355,812,492,2,0.986254811
5842,2021-05-24_1842_Fixed.jpg,437,345,604,604,2,0.899986029
5843,2021-05-24_1843_Fixed.jpg,405,343,590,610,2,0.411217332
5844,2021-05-24_1844_Fixed.jpg,44,337,282,605,2,0.995863616
5845,2021-05-24_1845_Fixed.jpg,565,346,675,445,2,0.980401456
5846,2021-05-24_1846_Fixed.jpg,152,379,391,616,2,0.996879756
5847,2021-05-24_1847_Fixed.jpg,142,367,316,616,2,0.46418193
5848,2021-05-24_1847_Fixed.jpg,560,344,738,454,2,0.715401709
5849,2021-05-24_1851_Fixed.jpg,531,361,699,612,2,0.83179599
5850,2021-05-24_1852_Fixed.jpg,523,337,693,615,2,0.780405402
5851,2021-05-24_1853_Fixed.jpg,41,314,252,605,2,0.987763762
5852,2021-05-24_1856_Fixed.jpg,6,244,192,400,4,0.332512081
5853,2021-05-24_1856_Fixed.jpg,6,244,192,400,2,0.722412348
5854,2021-05-24_1901_Fixed.jpg,62,319,268,616,2,0.793615878
5855,2021-05-24_1901_Fixed.jpg,269,343,348,440,2,0.943284512
5856,2021-05-24_1905_Fixed.jpg,36,322,280,616,2,0.848954558
5857,2021-05-24_1915_Fixed.jpg,252,238,326,343,1,0.290539026
5858,2021-05-24_1915_Fixed.jpg,227,247,329,337,0,0.532467723
5859,2021-05-24_1916_Fixed.jpg,69,327,286,496,2,0.985855818
5860,2021-05-24_1920_Fixed.jpg,224,297,303,458,2,0.762782454
5861,2021-05-24_1923_Fixed.jpg,247,323,313,444,2,0.983733833
5862,2021-05-24_1925_Fixed.jpg,425,286,690,616,2,0.93768692
5863,2021-05-24_1928_Fixed.jpg,42,325,263,616,2,0.785487294
5864,2021-05-24_1929_Fixed.jpg,7,331,224,539,2,0.98557961
5865,2021-05-24_1930_Fixed.jpg,119,272,293,416,0,0.265958339
5866,2021-05-24_1931_Fixed.jpg,6,208,162,385,2,0.508238673
5867,2021-05-24_1932_Fixed.jpg,102,324,264,524,2,0.766172647
5868,2021-05-24_1935_Fixed.jpg,205,324,349,616,2,0.858724713
5869,2021-05-24_1939_Fixed.jpg,59,344,291,615,2,0.997292221
5870,2021-05-24_1940_Fixed.jpg,275,336,343,434,2,0.950573802
5871,2021-05-24_1944_Fixed.jpg,598,341,804,479,2,0.375026822
5872,2021-05-24_1944_Fixed.jpg,509,378,664,605,2,0.634589911
5873,2021-05-24_1944_Fixed.jpg,555,340,805,481,0,0.53965354
5874,2021-05-24_1945_Fixed.jpg,486,353,702,616,2,0.896390319
5875,2021-05-24_1948_Fixed.jpg,21,385,304,529,2,0.99489516
5876,2021-05-24_1949_Fixed.jpg,18,389,307,578,2,0.99841851
5877,2021-05-24_1956_Fixed.jpg,48,382,307,578,2,0.988146663
5878,2021-05-24_1958_Fixed.jpg,36,381,307,564,2,0.997580111
5879,2021-05-24_1959_Fixed.jpg,574,343,786,615,2,0.962017655
5880,2021-05-24_2000_Fixed.jpg,597,335,777,616,2,0.599846184
5881,2021-05-24_2001_Fixed.jpg,467,392,595,615,2,0.973938763
5882,2021-05-24_2010_Fixed.jpg,234,386,387,616,2,0.937214255
5883,2021-05-24_2011_Fixed.jpg,242,344,399,611,2,0.951750815
5884,2021-05-24_2012_Fixed.jpg,236,335,341,436,2,0.944176137
5885,2021-05-24_2019_Fixed.jpg,17,383,303,564,2,0.998272777
5886,2021-05-24_2020_Fixed.jpg,96,365,292,500,2,0.931187391
5887,2021-05-24_2033_Fixed.jpg,266,347,346,441,2,0.868531048
5888,2021-05-24_2038_Fixed.jpg,531,82,780,518,4,0.936075926
5889,2021-05-24_2039_Fixed.jpg,481,379,704,616,2,0.988540888
5890,2021-05-24_2040_Fixed.jpg,526,351,693,616,2,0.808842599
5891,2021-05-24_2040_Fixed.jpg,33,353,290,605,2,0.994606853
5892,2021-05-24_2041_Fixed.jpg,31,331,305,616,2,0.992126882
5893,2021-05-24_2042_Fixed.jpg,49,341,285,608,2,0.990806758
5894,2021-05-24_2044_Fixed.jpg,572,352,789,616,2,0.887956083
5895,2021-05-24_2044_Fixed.jpg,233,327,314,448,2,0.990760207
5896,2021-05-24_2045_Fixed.jpg,482,382,816,614,2,0.998033285
5897,2021-05-24_2046_Fixed.jpg,68,348,297,615,2,0.982622027
5898,2021-05-24_2048_Fixed.jpg,480,364,697,616,2,0.951114476
5899,2021-05-24_2048_Fixed.jpg,9,368,312,583,2,0.985599637
5900,2021-05-24_2049_Fixed.jpg,35,359,307,597,2,0.992355704
5901,2021-05-24_2056_Fixed.jpg,23,346,271,507,2,0.89735347
5902,2021-05-24_2057_Fixed.jpg,43,339,266,610,2,0.978509486
5903,2021-05-24_2059_Fixed.jpg,484,349,730,616,2,0.922457635
5904,2021-05-24_2059_Fixed.jpg,296,350,360,436,0,0.663660944
5905,2021-05-24_2100_Fixed.jpg,29,341,278,616,2,0.939850211
5906,2021-05-24_2100_Fixed.jpg,483,384,730,616,2,0.985424161
5907,2021-05-24_2100_Fixed.jpg,299,338,355,435,0,0.859913826
5908,2021-05-24_2101_Fixed.jpg,45,333,290,616,2,0.961938143
5909,2021-05-24_2101_Fixed.jpg,480,375,722,616,2,0.981427252
5910,2021-05-24_2101_Fixed.jpg,295,362,351,427,0,0.352237016
5911,2021-05-24_2104_Fixed.jpg,17,384,304,591,1,0.931852698
5912,2021-05-24_2105_Fixed.jpg,67,321,258,616,2,0.363367945
5913,2021-05-24_2105_Fixed.jpg,67,321,258,616,0,0.488476187
5914,2021-05-24_2106_Fixed.jpg,18,387,300,595,1,0.918306947
5915,2021-05-24_2107_Fixed.jpg,86,341,252,616,1,0.282810599
5916,2021-05-24_2113_Fixed.jpg,448,86,585,368,1,0.531462848
5917,2021-05-24_2119_Fixed.jpg,441,105,592,351,1,0.295655072
5918,2021-05-25_0600_Fixed.jpg,479,365,708,616,0,0.764017403
5919,2021-05-25_0603_Fixed.jpg,475,388,638,616,2,0.326651812
5920,2021-05-25_0615_Fixed.jpg,264,340,441,615,2,0.644811809
5921,2021-05-25_0615_Fixed.jpg,172,354,298,460,2,0.987459064
5922,2021-05-25_0616_Fixed.jpg,267,357,440,605,2,0.834769607
5923,2021-05-25_0618_Fixed.jpg,554,323,676,443,2,0.934508502
5924,2021-05-25_0619_Fixed.jpg,593,378,809,566,2,0.995899439
5925,2021-05-25_0619_Fixed.jpg,552,337,675,441,0,0.349926054
5926,2021-05-25_0620_Fixed.jpg,616,341,820,611,2,0.8849805
5927,2021-05-25_0623_Fixed.jpg,494,382,714,616,0,0.998014927
5928,2021-05-25_0627_Fixed.jpg,21,372,306,592,2,0.831968725
5929,2021-05-25_0628_Fixed.jpg,66,351,290,539,1,0.999066234
5930,2021-05-25_0629_Fixed.jpg,157,359,272,463,0,0.985543549
5931,2021-05-25_0636_Fixed.jpg,596,366,813,585,2,0.995597839
5932,2021-05-25_0637_Fixed.jpg,661,336,821,611,2,0.896421194
5933,2021-05-25_0638_Fixed.jpg,490,348,697,616,2,0.802320838
5934,2021-05-25_0640_Fixed.jpg,131,383,396,616,2,0.99823451
5935,2021-05-25_0649_Fixed.jpg,6,378,328,575,2,0.98413372
5936,2021-05-25_0650_Fixed.jpg,309,393,421,616,2,0.991279304
5937,2021-05-25_0652_Fixed.jpg,33,330,275,616,2,0.9516415
5938,2021-05-25_0653_Fixed.jpg,268,314,330,443,0,0.977479279
5939,2021-05-25_0657_Fixed.jpg,438,354,612,602,2,0.731255591
5940,2021-05-25_0711_Fixed.jpg,593,323,753,467,2,0.703643084
5941,2021-05-25_0711_Fixed.jpg,130,357,388,611,2,0.992347002
5942,2021-05-25_0712_Fixed.jpg,46,381,306,616,2,0.978692472
5943,2021-05-25_0713_Fixed.jpg,610,337,816,613,2,0.979453564
5944,2021-05-25_0716_Fixed.jpg,66,352,290,616,2,0.996294439
5945,2021-05-25_0717_Fixed.jpg,61,321,294,616,2,0.938788295
5946,2021-05-25_0718_Fixed.jpg,594,362,807,597,2,0.980248094
5947,2021-05-25_0729_Fixed.jpg,2,354,290,591,0,0.997039139
5948,2021-05-25_0731_Fixed.jpg,388,382,687,608,2,0.573410332
5949,2021-05-25_0738_Fixed.jpg,172,361,302,457,0,0.997533679
5950,2021-05-25_0739_Fixed.jpg,497,402,821,585,1,0.96343416
5951,2021-05-25_0742_Fixed.jpg,52,383,305,613,2,0.996427655
5952,2021-05-25_0743_Fixed.jpg,572,330,674,442,2,0.837656021
5953,2021-05-25_0754_Fixed.jpg,287,353,356,435,2,0.631869018
5954,2021-05-25_0801_Fixed.jpg,26,380,311,566,2,0.998135448
5955,2021-05-25_0803_Fixed.jpg,20,333,299,616,2,0.992598891
5956,2021-05-25_0804_Fixed.jpg,70,365,289,493,2,0.957605362
5957,2021-05-25_0806_Fixed.jpg,487,394,756,616,2,0.998183846
5958,2021-05-25_0807_Fixed.jpg,597,359,807,598,2,0.983668685
5959,2021-05-25_0807_Fixed.jpg,124,388,392,616,2,0.997208416
5960,2021-05-25_0811_Fixed.jpg,493,354,696,616,2,0.66529721
5961,2021-05-25_0819_Fixed.jpg,598,376,807,529,0,0.99617523
5962,2021-05-25_0823_Fixed.jpg,588,365,814,616,2,0.993634224
5963,2021-05-25_0824_Fixed.jpg,499,355,672,611,2,0.903270304
5964,2021-05-25_0825_Fixed.jpg,491,386,817,615,2,0.996331811
5965,2021-05-25_0834_Fixed.jpg,475,356,637,616,2,0.911075771
5966,2021-05-25_0841_Fixed.jpg,622,355,811,495,2,0.979405284
5967,2021-05-25_0841_Fixed.jpg,0,359,295,590,1,0.998247981
5968,2021-05-25_0846_Fixed.jpg,20,344,279,598,2,0.997950017
5969,2021-05-25_0847_Fixed.jpg,18,376,302,570,2,0.998752773
5970,2021-05-25_0850_Fixed.jpg,472,348,701,616,2,0.992512405
5971,2021-05-25_0852_Fixed.jpg,0,392,314,555,2,0.997426271
5972,2021-05-25_0854_Fixed.jpg,78,349,291,505,2,0.984852016
5973,2021-05-25_0854_Fixed.jpg,598,388,814,558,2,0.988080204
5974,2021-05-25_0855_Fixed.jpg,609,322,812,616,2,0.959285319
5975,2021-05-25_0855_Fixed.jpg,106,302,256,527,2,0.985874534
5976,2021-05-25_0902_Fixed.jpg,226,321,358,408,2,0.836895764
5977,2021-05-25_0905_Fixed.jpg,493,394,793,616,2,0.997472703
5978,2021-05-25_0906_Fixed.jpg,45,385,308,574,2,0.9841941
5979,2021-05-25_0911_Fixed.jpg,509,351,647,616,0,0.961681545
5980,2021-05-25_0915_Fixed.jpg,110,310,261,516,2,0.55737859
5981,2021-05-25_0920_Fixed.jpg,554,260,659,363,2,0.877167463
5982,2021-05-25_0922_Fixed.jpg,79,368,314,616,2,0.993962169
5983,2021-05-25_0923_Fixed.jpg,89,343,319,608,2,0.983288765
5984,2021-05-25_0926_Fixed.jpg,483,392,708,616,2,0.993523955
5985,2021-05-25_0927_Fixed.jpg,482,387,704,616,2,0.991094112
5986,2021-05-25_0927_Fixed.jpg,0,391,320,546,2,0.997725844
5987,2021-05-25_0928_Fixed.jpg,181,368,494,616,2,0.99918586
5988,2021-05-25_0932_Fixed.jpg,560,345,716,443,2,0.960812151
5989,2021-05-25_0941_Fixed.jpg,104,329,280,494,2,0.957000315
5990,2021-05-25_0943_Fixed.jpg,261,310,340,445,2,0.975004375
5991,2021-05-25_0950_Fixed.jpg,68,375,319,601,2,0.995275557
5992,2021-05-25_0953_Fixed.jpg,598,345,815,616,2,0.990526438
5993,2021-05-25_0953_Fixed.jpg,203,328,351,427,0,0.966579735
5994,2021-05-25_0959_Fixed.jpg,33,382,317,594,2,0.996469498
5995,2021-05-25_1000_Fixed.jpg,57,318,275,616,2,0.839427233
5996,2021-05-25_1010_Fixed.jpg,620,356,815,507,0,0.984905422
5997,2021-05-25_1013_Fixed.jpg,69,330,265,531,2,0.976785064
5998,2021-05-25_1017_Fixed.jpg,645,341,811,484,0,0.695922792
5999,2021-05-25_1021_Fixed.jpg,239,318,337,447,2,0.95332849
6000,2021-05-25_1022_Fixed.jpg,580,325,700,449,2,0.990512609
6001,2021-05-25_1022_Fixed.jpg,0,369,292,572,2,0.995890915
6002,2021-05-25_1023_Fixed.jpg,555,337,655,439,2,0.981541336
6003,2021-05-25_1023_Fixed.jpg,16,352,266,566,2,0.99002552
6004,2021-05-25_1027_Fixed.jpg,605,360,801,455,2,0.666510105
6005,2021-05-25_1031_Fixed.jpg,28,338,272,601,2,0.995620608
6006,2021-05-25_1032_Fixed.jpg,60,304,262,615,2,0.77437669
6007,2021-05-25_1034_Fixed.jpg,244,306,329,453,2,0.985118747
6008,2021-05-25_1036_Fixed.jpg,45,367,295,530,2,0.993064344
6009,2021-05-25_1037_Fixed.jpg,648,297,769,500,2,0.933362484
6010,2021-05-25_1045_Fixed.jpg,653,348,765,471,0,0.298271775
6011,2021-05-25_1047_Fixed.jpg,0,373,313,593,2,0.992536664
6012,2021-05-25_1052_Fixed.jpg,629,371,819,537,0,0.992616057
6013,2021-05-25_1054_Fixed.jpg,40,378,302,537,2,0.989917338
6014,2021-05-25_1055_Fixed.jpg,575,319,664,445,2,0.844278395
6015,2021-05-25_1055_Fixed.jpg,87,389,394,616,2,0.995593667
6016,2021-05-25_1101_Fixed.jpg,7,379,311,571,2,0.998794019
6017,2021-05-25_1103_Fixed.jpg,20,371,308,584,2,0.997450531
6018,2021-05-25_1104_Fixed.jpg,57,307,255,611,2,0.291254461
6019,2021-05-25_1105_Fixed.jpg,31,323,278,616,2,0.945755005
6020,2021-05-25_1109_Fixed.jpg,490,380,702,616,2,0.969581068
6021,2021-05-25_1109_Fixed.jpg,65,376,322,615,2,0.995266557
6022,2021-05-25_1114_Fixed.jpg,602,339,810,616,2,0.980126679
6023,2021-05-25_1115_Fixed.jpg,123,363,300,461,2,0.874371409
6024,2021-05-25_1115_Fixed.jpg,593,357,813,568,2,0.904618621
6025,2021-05-25_1116_Fixed.jpg,18,379,311,596,2,0.998193264
6026,2021-05-25_1117_Fixed.jpg,595,369,806,592,2,0.979285002
6027,2021-05-25_1120_Fixed.jpg,126,388,396,616,2,0.996914983
6028,2021-05-25_1124_Fixed.jpg,159,387,403,616,2,0.99660337
6029,2021-05-25_1126_Fixed.jpg,224,328,373,614,2,0.931785703
6030,2021-05-25_1127_Fixed.jpg,63,351,290,524,1,0.999188483
6031,2021-05-25_1128_Fixed.jpg,63,303,285,542,1,0.993298054
6032,2021-05-25_1136_Fixed.jpg,218,288,322,466,2,0.953396559
6033,2021-05-25_1138_Fixed.jpg,98,304,224,531,2,0.995025098
6034,2021-05-25_1139_Fixed.jpg,165,297,288,471,2,0.975495577
6035,2021-05-25_1140_Fixed.jpg,52,332,256,608,2,0.745265126
6036,2021-05-25_1143_Fixed.jpg,227,388,385,616,2,0.843560874
6037,2021-05-25_1147_Fixed.jpg,589,368,815,616,2,0.971785009
6038,2021-05-25_1147_Fixed.jpg,259,346,347,436,0,0.984712839
6039,2021-05-25_1148_Fixed.jpg,224,358,358,438,2,0.988843858
6040,2021-05-25_1201_Fixed.jpg,101,322,257,515,2,0.866682291
6041,2021-05-25_1202_Fixed.jpg,619,317,819,587,2,0.982697248
6042,2021-05-25_1203_Fixed.jpg,241,315,332,441,2,0.935256124
6043,2021-05-25_1207_Fixed.jpg,33,365,303,581,2,0.9967978
6044,2021-05-25_1208_Fixed.jpg,53,331,267,612,2,0.974988997
6045,2021-05-25_1209_Fixed.jpg,52,368,301,523,2,0.994080722
6046,2021-05-25_1214_Fixed.jpg,151,333,336,614,2,0.67202872
6047,2021-05-25_1218_Fixed.jpg,13,378,307,561,2,0.996910989
6048,2021-05-25_1220_Fixed.jpg,497,380,715,616,2,0.985861301
6049,2021-05-25_1220_Fixed.jpg,7,387,317,551,2,0.997974038
6050,2021-05-25_1221_Fixed.jpg,487,387,712,616,2,0.991457582
6051,2021-05-25_1226_Fixed.jpg,140,354,352,616,2,0.978966057
6052,2021-05-25_1228_Fixed.jpg,32,363,290,544,2,0.996380389
6053,2021-05-25_1229_Fixed.jpg,618,353,808,485,2,0.975349605
6054,2021-05-25_1229_Fixed.jpg,5,362,303,598,2,0.995173514
6055,2021-05-25_1230_Fixed.jpg,99,341,316,613,2,0.955241799
6056,2021-05-25_1231_Fixed.jpg,643,331,816,509,2,0.727166474
6057,2021-05-25_1231_Fixed.jpg,81,341,282,612,2,0.772616863
6058,2021-05-25_1231_Fixed.jpg,236,330,341,437,2,0.830896795
6059,2021-05-25_1232_Fixed.jpg,647,329,816,520,2,0.759604931
6060,2021-05-25_1234_Fixed.jpg,61,345,280,616,2,0.987924099
6061,2021-05-25_1235_Fixed.jpg,63,372,322,616,2,0.99647373
6062,2021-05-25_1236_Fixed.jpg,29,303,264,612,1,0.916599274
6063,2021-05-25_1247_Fixed.jpg,65,315,261,548,1,0.822602332
6064,2021-05-25_1251_Fixed.jpg,18,371,318,607,2,0.997597396
6065,2021-05-25_1254_Fixed.jpg,49,323,277,586,2,0.997268796
6066,2021-05-25_1255_Fixed.jpg,24,364,302,553,2,0.997602761
6067,2021-05-25_1256_Fixed.jpg,292,344,351,445,2,0.404385716
6068,2021-05-25_1256_Fixed.jpg,561,346,742,453,2,0.780378938
6069,2021-05-25_1256_Fixed.jpg,0,246,311,534,2,0.959159791
6070,2021-05-25_1259_Fixed.jpg,112,313,250,524,2,0.933971286
6071,2021-05-25_1301_Fixed.jpg,622,359,814,515,2,0.990381181
6072,2021-05-25_1305_Fixed.jpg,621,354,813,519,2,0.980951011
6073,2021-05-25_1306_Fixed.jpg,94,354,296,486,2,0.979735434
6074,2021-05-25_1307_Fixed.jpg,73,371,317,616,2,0.995012522
6075,2021-05-25_1309_Fixed.jpg,645,311,821,607,2,0.729663372
